id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
1040,Energy sector addressing helicopter safety in Gulf of Mexico,Warwick G.,2011-11-07,173,81,,SCOPUS_ID:84903409154
1041,"Material matters: Investigation report on San Bruno pipeline rupture cites lax safety approach, inadequate oversight as probable causes of accident",,2011-11-01,50,18-19,,SCOPUS_ID:84879165019
1042,Traffic accidents in Brazil from 1998 to 2010: Many changes and few effects,Bacchieri G.,2011-10-01,45,949-963,10.1590/S0034-89102011005000069,SCOPUS_ID:83455172268
1043,Injuries among solid waste collectors in the private versus public sectors,Bunn T.L.,2011-10-01,29,1043-1052,10.1177/0734242X11410115,SCOPUS_ID:80054043977
1044,Epidemiology of injuries and poisonings in emergency departments in Iran,Rasouli M.R.,2011-10-01,125,727-733,10.1016/j.puhe.2011.07.006,SCOPUS_ID:80054850771
1045,A Correction Factor for Estimating Statewide Agricultural Injuries from Ambulance Reports,Scott E.,2011-10-01,21,767-772,10.1016/j.annepidem.2011.07.005,SCOPUS_ID:80052251389
1046,Past-year intentional and unintentional injury among teens treated in an inner-city emergency department,Cunningham R.M.,2011-10-01,41,418-426,10.1016/j.jemermed.2009.11.024,SCOPUS_ID:80054710837
1047,Comments on diagnostic problems and procedures in certifying the ability of epileptic patients to drive motor vehicles based on published articles and our own cases,Sińczuk-Walczak H.,2011-09-22,62,395-402,,SCOPUS_ID:80052913972
1048,The visualization aids and traffic accident reconstruction,Wang S.C.,2011-09-09,,1224-1230,10.1061/41177(415)156,SCOPUS_ID:80052399807
1049,Resources and capacity of emergency trauma care services in Peru,Rosales-Mayor E.,2011-09-01,27,1837-1846,10.1590/S0102-311X2011000900017,SCOPUS_ID:80053904707
1050,High reliability systems and the provision of a critical transportation service,O'Neil P.D.,2011-09-01,19,158-168,10.1111/j.1468-5973.2011.00645.x,SCOPUS_ID:79960765658
1051,School teachers as facilitators in road safety education,Muttappillymyalil J.,2011-07-01,2,68-73,,SCOPUS_ID:84855535386
1052,What can an accident explain: A forensic case study,Sharma M.,2011-07-01,5,63-65,,SCOPUS_ID:80052389447
1053,"The relative impact of work-related stress, life stress and driving environment stress on driving outcomes",Rowden P.,2011-07-01,43,1332-1340,10.1016/j.aap.2011.02.004,SCOPUS_ID:79955623923
1054,Population-based study of self-reported ocular trauma in Fiji,Brian G.,2011-07-01,39,441-448,10.1111/j.1442-9071.2010.02476.x,SCOPUS_ID:79960213390
1055,"Surveillance for traumatic brain injury-related deaths - United States, 1997-2007",Coronado V.G.,2011-05-06,60,1-36,,SCOPUS_ID:79956358339
1056,Child Restraint Fitting Stations reduce incorrect restraint use among child occupants,Brown J.,2011-05-01,43,1128-1133,10.1016/j.aap.2010.12.021,SCOPUS_ID:79952451516
1057,"The first 5 years since Trauma Center Designation in the Hong Kong Special Administrative Region, People's Republic of China",Leung G.K.K.,2011-05-01,70,1128-1133,10.1097/TA.0b013e3181fd5d62,SCOPUS_ID:79955779158
1058,The decade of action for global road safety,Sleet D.,2011-04-01,42,147-148,10.1016/j.jsr.2011.02.001,SCOPUS_ID:79955903000
1059,Technical report - Child passenger safety,Durbin D.R.,2011-04-01,127,e1050-e1066,10.1542/peds.2011-0215,SCOPUS_ID:79953314685
1060,Parental beliefs about supervising children when crossing roads and cycling,Soole D.W.,2011-03-01,18,29-36,10.1080/17457300.2010.503327,SCOPUS_ID:79952727225
1061,Evaluating pedestrian safety countermeasures,Redmon T.,2011-03-01,74,,,SCOPUS_ID:79953648576
1062,The categorisation of drivers in relation to boredom,Harvey J.,2011-02-01,34,51-69,10.1080/03081060.2011.530829,SCOPUS_ID:78650066538
1063,Differences in geometry of pedestrian crashes in daylight and darkness,Sullivan J.M.,2011-02-01,42,33-37,10.1016/j.jsr.2010.11.005,SCOPUS_ID:79952508779
1064,Exploring the Boundaries of Web Map Services: The Example of the Online Injury Atlas for Ontario,Rinner C.,2011-01-01,15,129-145,10.1111/j.1467-9671.2011.01247.x,SCOPUS_ID:79953316615
1065,SafeRoadMaps: Communication of location and density of traffic fatalities through spatial visualization and heat map analysis,Hilton B.N.,2011-01-01,10,82-96,10.1057/ivs.2010.14,SCOPUS_ID:80054800141
1066,Heckle and Chide: Results of a randomized road safety intervention in Kenya,Habyarimana J.,2011-01-01,95,1438-1446,10.1016/j.jpubeco.2011.06.008,SCOPUS_ID:81055157016
1281,"Drug driving: Knowledge, attitudes and behaviours of Queensland motorists",Richards K.,2003-12-01,21,2529-2541,,SCOPUS_ID:1842558767
1067,Context and the VSL: Evidence from a Stated Preference Study in Italy and the Czech Republic,Alberini A.,2011-01-01,49,511-538,10.1007/s10640-010-9444-8,SCOPUS_ID:79960132668
1068,Structural Improvement for the Crash Safety of Commercial Vehicle,Cao L.,2011-01-01,,107-112,,SCOPUS_ID:105001458342
1069,Severity and outcome of traumatic brain injuries (TBI) with different causes of injury,Majdan M.,2011-01-01,25,797-805,10.3109/02699052.2011.581642,SCOPUS_ID:79960088089
1070,Science at the crossroads: Fact or fiction?,Goldberg D.M.,2011-01-01,30,79-92,10.2478/v10011-011-0004-8,SCOPUS_ID:79955090634
1071,Educational level and pseudohypacusis in medico- legal compensation claims: A retrospective study,Mahdavi M.E.,2011-01-01,14,58-60,,SCOPUS_ID:78751552262
1072,Efficiencies in Web-Based Crash Reporting,Carmody M.,2010-12-01,,75-81,,SCOPUS_ID:84873495618
1073,Bus rapid transit projects in Indian cities: A status report,Tiwari G.,2010-11-22,36,353-362,10.2148/benv.36.3.353,SCOPUS_ID:78349285108
1074,Meaning of missing values in eyewitness recall and accident records,Uttl B.,2010-11-01,5,1-7,10.1371/journal.pone.0012539,SCOPUS_ID:77958561742
1075,Evaluation of a community-based intervention to enhance road safety,Kalla R.,2010-10-01,38,306-315,10.1080/10852352.2010.509022,SCOPUS_ID:77958046259
1076,Motivating motorists to voluntarily slow down,Spiegel R.,2010-10-01,38,332-340,10.1080/10852352.2010.509024,SCOPUS_ID:77958027781
1077,"Evaluating the impact of a school-based helmet promotion program on eligible adolescent drivers: Different audiences, different needs?",Germeni E.,2010-10-01,25,865-876,10.1093/her/cyq038,SCOPUS_ID:77956585551
1078,An integrated surveillance system of road traffic injuries in the Lazio Region of Italy: Results of a 5-year study (2001-2005),Chini F.,2010-09-01,17,187-194,10.1080/17457301003728494,SCOPUS_ID:77955262021
1079,"Workers"" accident compensation insurance and compulsory automobile liability insurance in Japanese public medical insurance system",Ishii M.,2010-09-01,53,265-272,,SCOPUS_ID:78449296332
1080,"Anti-drink driving reform in Britain, c. 1920-80",Luckin B.,2010-09-01,105,1538-1544,10.1111/j.1360-0443.2010.02983.x,SCOPUS_ID:77955359129
1081,Inequitable coverage of non-communicable diseases and injury interventions in India,Raban M.Z.,2010-09-01,23,267-273,,SCOPUS_ID:78650527570
1082,Journally speaking: Solutions need common purpose,Smith C.E.,2010-08-09,108,16,,SCOPUS_ID:77956099618
1083,Reexamination of CBR hypothesis,Zhou X.,2010-08-02,6176 LNAI,332-345,10.1007/978-3-642-14274-1_25,SCOPUS_ID:77954994822
1084,Social justice approach to road safety in Kenya: Addressing the uneven distribution of road traffic injuries and deaths across population groups,Azetsop J.,2010-07-01,3,115-127,10.1093/phe/phq013,SCOPUS_ID:77955032525
1085,"Cause, effect and regression in road safety: A case study",Hauer E.,2010-07-01,42,1128-1135,10.1016/j.aap.2009.12.027,SCOPUS_ID:77955322569
1086,Reporting on road traffic injury: Content analysis of injuries and prevention opportunities in ghanaian newspapers,Yankson I.K.,2010-06-01,16,194-197,10.1136/ip.2009.024174,SCOPUS_ID:77955296483
1087,Conceptual model for identifying factors relevant to the safety of children in school buses,Bernal M.L.,2010-06-01,27,423-434,,SCOPUS_ID:77955791590
1088,"Analysis on occupational-related safety fatal accident reports of China, 2001-2008",Zhangtao Z.,2010-06-01,48,640-642,10.1016/j.ssci.2010.01.013,SCOPUS_ID:77950540173
1089,Cause-specific mortality patterns among hospital deaths in Thailand: Validating routine death certification,Pattaraarchachai J.,2010-05-18,8,,10.1186/1478-7954-8-12,SCOPUS_ID:77953889107
1090,"The older adult driver with cognitive impairment: ""It's a very frustrating life""",Carr D.B.,2010-04-28,303,1632-1641,10.1001/jama.2010.481,SCOPUS_ID:77951626039
1091,Case report: Stilfser joch bike day,Franz A.,2010-04-23,26,63-66,10.1055/s-0029-1223466,SCOPUS_ID:77951036632
1092,"A 4-year retrospective study of facial fractures on Jeju, Korea",Lee J.,2010-04-01,38,192-196,10.1016/j.jcms.2009.06.002,SCOPUS_ID:77649187999
1093,Retrospective review of adverse incidents involving passengers seated in wheeled mobility devices while traveling in large accessible transit vehicles,Frost K.L.,2010-04-01,32,230-236,10.1016/j.medengphy.2009.01.004,SCOPUS_ID:77952888686
1094,Flood fatalities in contemporary Australia (1997-2008): Disaster medicine,Fitzgerald G.,2010-04-01,22,180-186,10.1111/j.1742-6723.2010.01284.x,SCOPUS_ID:77951249828
1095,Evaluating the English home zone initiatives,Biddulph M.,2010-03-01,76,199-218,10.1080/01944361003622688,SCOPUS_ID:77951120671
1096,Preventing Deaths in the Canadian Military,Tien H.C.N.,2010-03-01,38,331-339,10.1016/j.amepre.2009.12.012,SCOPUS_ID:76549101298
1097,Text speak made simple,,2010-02-01,FEBRUARY,,,SCOPUS_ID:78650900258
1098,The Effectiveness of Tax Policy Interventions for Reducing Excessive Alcohol Consumption and Related Harms,Elder R.W.,2010-02-01,38,217-229,10.1016/j.amepre.2009.11.005,SCOPUS_ID:73649100242
1099,Rear Seatbelt Wearing in Malaysia: Public Awareness and Practice,Mohamed N.,2010-01-01,4,119-129,10.4324/9781003577973-12,SCOPUS_ID:85215977468
1100,Québec road safety task force,Berthod C.,2010-01-01,,,,SCOPUS_ID:84897007347
1101,A Review of the Effectiveness of Occupational Road Safety Initiatives,Banks T.,2010-01-01,4,229-239,10.4324/9781003577973-22,SCOPUS_ID:85215964115
1102,Developing Risk-assessment Tools for Fleet Settings: Where to From Here?,Freeman B.J.,2010-01-01,4,241-256,10.4324/9781003577973-23,SCOPUS_ID:85216028394
1103,Trauma research in Iran: A report of the Sina Trauma Data Bank,Khaji A.,2010-01-01,13,17-20,,SCOPUS_ID:74949096167
1104,Forensic anthropology,Gill-King H.,2010-01-01,,137-161,10.4324/9780429292767-13,SCOPUS_ID:85027695681
1105,Model approach to quality provision of public passenger transport,Roman K.,2010-01-01,22,65-74,10.7307/ptt.v22i1.165,SCOPUS_ID:77949357342
1106,Health care team's reports on educational practices for road traffic victims during hospitalization/rehabilitation in an emergency hospital,Vieira L.J.E.d.S.,2010-01-01,19,213-223,10.1590/s0104-12902010000100018,SCOPUS_ID:77953879082
1107,Riding with the sharks: Serious leisure cyclist's perceptions of sharing the road with motorists,O'Connor J.P.,2010-01-01,13,53-58,10.1016/j.jsams.2008.11.003,SCOPUS_ID:72149099577
1108,Systematic review of military motor vehicle crash-related injuries,Krahl P.L.,2010-01-01,38,S189-S196,10.1016/j.amepre.2009.10.024,SCOPUS_ID:77949759562
1109,Kronlein-shot: Homicide by shotgun under the disguise of accident,Pathak A.,2010-01-01,27,40-42,,SCOPUS_ID:78651113504
1282,"Impact of impulsiveness, venturesomeness, and empathy on driving by older adults",Owsley C.,2003-11-25,34,353-359,10.1016/j.jsr.2003.09.013,SCOPUS_ID:0242489297
1110,Predictors of driving after alcohol and drug use among adolescents in Valencia (Spain),Dols S.T.,2010-01-01,42,2024-2029,10.1016/j.aap.2010.06.013,SCOPUS_ID:78049364081
1111,Epilepsy and driving: Considerations on how eligibility should be decided,Lossius R.,2010-01-01,122,67-71,10.1111/j.1600-0404.2010.01379.x,SCOPUS_ID:77953209865
1112,The validity of state survey estimates of binge drinking,Paschall M.,2010-01-01,39,179-183,10.1016/j.amepre.2010.03.018,SCOPUS_ID:77955293329
1113,Self-reported health indicators in the year following a motor vehicle crash: a comparison of younger versus older subjects,Andersen D.,2010-01-01,54,359-367,,SCOPUS_ID:84979824754
1114,Geocoding police collision report data from California: A comprehensive approach,Bigham J.M.,2009-12-29,8,,10.1186/1476-072X-8-72,SCOPUS_ID:74549186983
1115,Seasonal variation in hospital admission for road traffic injuries in England: Analysis of hospital statistics,Gill M.,2009-12-01,15,374-378,10.1136/ip.2009.021675,SCOPUS_ID:71749109372
1116,Driver health and traffic safety: An overview,Moller H.J.,2009-12-01,,1-22,10.1007/978-3-7643-9923-8_1,SCOPUS_ID:84900613462
1117,Trends of public health research output from India during 2001-2008,Dandona L.,2009-10-14,7,59,10.1186/1741-7015-7-59,SCOPUS_ID:70449671302
1118,Predicting the safety performance of volunteers: Does motivation for volunteering influence driving behavior?,Newnam S.,2009-10-01,47,1090-1096,10.1016/j.ssci.2008.12.004,SCOPUS_ID:67349189909
1119,"A comparison of web-based and telephone surveys for assessing traffic safety concerns, beliefs, and behaviors",Beck K.H.,2009-10-01,40,377-381,10.1016/j.jsr.2009.07.007,SCOPUS_ID:70449642376
1120,Does START Triage Work? An Outcomes Assessment After a Disaster,Kahn C.A.,2009-09-01,54,424-e1,10.1016/j.annemergmed.2008.12.035,SCOPUS_ID:68649102977
1121,Review of the performance of the rescue service in the Federal Republic of Germany in 2004 and 2005,Behrendt H.,2009-08-01,12,383-388,10.1007/s10049-009-1183-4,SCOPUS_ID:69749118441
1122,Outbreak of methanol fatalities in Jordan,Abdallat I.M.,2009-07-01,21,283-286,,SCOPUS_ID:73449115734
1123,Creating a National Violent Death Reporting System. A Successful Beginning,Hemenway D.,2009-07-01,37,68-71,10.1016/j.amepre.2009.03.005,SCOPUS_ID:66549103929
1124,Management of cervical spine injuries in young children: Lessons learned: Report of 2 cases,Smith J.L.,2009-07-01,4,64-73,10.3171/2009.2.PEDS08362,SCOPUS_ID:67650136229
1125,Responding to a colleague's Error #195,Bradley C.,2009-06-01,12,556-557,10.1089/jpm.2009.9613,SCOPUS_ID:69849114076
1126,The effects of semi truck driver age and gender and the presence of passengers on collisions with other vehicles,Bunn T.L.,2009-06-01,10,266-272,10.1080/15389580902857622,SCOPUS_ID:69149083148
1127,Illegal pedestrian crossing at signalised intersections: Incidence and relative risk,King M.J.,2009-05-01,41,485-490,10.1016/j.aap.2009.01.008,SCOPUS_ID:66949126152
1128,Crash characteristics and patterns of injury among hospitalized motorised two-wheeled vehicle users in urban India,Fitzharris M.,2009-03-02,9,,10.1186/1471-2458-9-11,SCOPUS_ID:60849130155
1129,The continued burden of spine fractures after motor vehicle crashes: Clinical article,Wang M.,2009-02-01,10,86-92,10.3171/SPI.2008.10.08279,SCOPUS_ID:65249110419
1130,Application of IHSDM design consistency module and UK operating speed prediction model: A case study in the UK,Chai H.,2009-01-01,,942-947,10.1061/41039(345)156,SCOPUS_ID:72949098305
1131,Structural improvement for the crash safety of commercial vehicle,Cao L.,2009-01-01,,,10.4271/2009-01-2917,SCOPUS_ID:85072449245
1132,"Small area and individual level predictors of physical activity in urban communities: A multi-level study in stoke on trent, England",Cochrane T.,2009-01-01,6,654-677,10.3390/ijerph6020654,SCOPUS_ID:61449153977
1133,[Psychological case management in private health insurance--a case report].,Hack E.,2009-01-01,61,137-138,,SCOPUS_ID:79958170461
1134,Drink-driving: Can we help?,Tsui K.L.,2009-01-01,16,131-133,10.1177/102490790901600301,SCOPUS_ID:67749106298
1135,"Child restraint seats: Use, misuse and strategies for improved action",Desapriya E.,2009-01-01,,1-39,,SCOPUS_ID:85049171239
1136,When somebody becomes someone.,Isbell J.,2009-01-01,26,160-161,10.1097/01.cnj.0000357434.68015.39,SCOPUS_ID:70349235525
1137,Non-collision injuries in urban buses-Strategies for prevention,Palacio A.,2009-01-01,41,1-9,10.1016/j.aap.2008.08.016,SCOPUS_ID:57849147115
1138,"The Tachikawa cohort of motor vehicle accident study investigating psychological distress: Design, methods and cohort profiles",Matsuoka Y.,2009-01-01,44,333-340,10.1007/s00127-008-0438-6,SCOPUS_ID:63949087317
1139,Is the self-reported history accurate in patients with persistent axial pain after a motor vehicle accident?,Don A.,2009-01-01,9,4-12,10.1016/j.spinee.2008.11.002,SCOPUS_ID:57849165755
1140,"Improving road safety in corporate fleet settings-Engaging technology, people, government organizations (police) and non government organizations (NGOs)",Al Kurdi O.,2008-12-01,1,1-7,,SCOPUS_ID:70349904214
1141,Best practices for road safety in Europe: A systematic approach,Winkelbauer M.,2008-12-01,,89-96,,SCOPUS_ID:84887584885
1142,Under-reporting of road traffic injuries to the police: Results from two data sources in urban India,Dandona R.,2008-12-01,14,360-365,10.1136/ip.2008.019638,SCOPUS_ID:57849106489
1143,Intelligent transportation systems / public safety information sharing project,Roecks E.,2008-12-01,5,3659-3670,,SCOPUS_ID:84879019451
1144,DriveWise: An interdisciplinary hospital-based driving assessment program,O'Connor M.,2008-12-01,29,351-362,10.1080/02701960802497894,SCOPUS_ID:62749196657
1145,Defence in depth: Transport system and defence system,Cointet A.,2008-12-01,101,87-100,10.2495/UT080091,SCOPUS_ID:58849124199
1146,"Occurrence of tooth injuries in patients treated in hospital environment in the region of Araçatuba, Brazil during a 6-year period",Gulinelli J.L.,2008-12-01,24,640-644,10.1111/j.1600-9657.2008.00673.x,SCOPUS_ID:56349171293
1147,Comparison of Six Widely-Used Dense gas dispersion models for three recent chlorine railcar accidents,Hanna S.,2008-11-07,27,248-259,10.1002/prs.10257,SCOPUS_ID:55249111992
1148,"Unlicensed teenaged drivers: Who are they, and how do they behave when they are behind the wheel?",Elliott M.R.,2008-11-01,122,e994-e1000,10.1542/peds.2008-1257,SCOPUS_ID:58149173217
1149,Television news' coverage of motor-vehicle crashes,Beullens K.,2008-10-09,39,547-553,10.1016/j.jsr.2008.09.002,SCOPUS_ID:55849144724
1150,LATCH (Lower Anchors and Tethers for CHildren) Usability in School Buses and Passenger Vehicles,Rudin-Brown C.M.,2008-10-01,9,472-482,10.1080/15389580802040451,SCOPUS_ID:53549098816
1151,"Improving road safety in corporate fleet settings-engaging technology, people, government organizations (police) and Non Government Organizations (NGOs)",Al Kurdi O.F.A.,2008-09-29,3,1507-1513,,SCOPUS_ID:52349108617
1152,"Coverage of motor vehicle crashes with injuries in U.S. newspapers, 1999-2002",Rosales M.,2008-09-26,39,477-482,10.1016/j.jsr.2008.08.001,SCOPUS_ID:55849135181
1153,Changes in women's sexual behavior following sexual assault,Deliramich A.,2008-09-01,32,611-621,10.1177/0145445508314642,SCOPUS_ID:48249127216
1154,Hospital response to a major freeway bridge collapse,Hick J.L.,2008-09-01,2,S11-S16,10.1097/DMP.0b013e31817196bf,SCOPUS_ID:55949117882
1155,Gender differences in self-regulation patterns and attitudes toward driving among older adults,D'Ambrosio L.A.,2008-08-13,20,265-282,10.1080/08952840801984758,SCOPUS_ID:57149092473
1156,Motorcycle accidents in China,Li Y.,2008-08-01,11,243-246,10.1016/S1008-1275(08)60050-4,SCOPUS_ID:50449102810
1157,"Actual incidences of road casualties, and their injury severity, modelled from police and hospital data, France",Amoros E.,2008-08-01,18,360-365,10.1093/eurpub/ckn018,SCOPUS_ID:48149115378
1158,Guidelines for research on drugged driving,Walsh J.,2008-08-01,103,1258-1268,10.1111/j.1360-0443.2008.02277.x,SCOPUS_ID:47549090298
1159,Primary prevention of drink driving by the large-scale use of alcolocks in commercial vehicles,Bjerre B.,2008-07-01,40,1294-1299,10.1016/j.aap.2008.01.010,SCOPUS_ID:46349104687
1160,Spinal Cord Injury in the Pediatric Patient,Mathison D.J.,2008-06-01,9,106-123,10.1016/j.cpem.2008.03.002,SCOPUS_ID:44049086996
1161,Workplace safety in the supply chain: A review of the literature and call for research,Cantor D.E.,2008-05-23,19,65-83,10.1108/09574090810872604,SCOPUS_ID:77952673162
1162,Experience of road and other trauma by the opiate dependent patient: A survey report,Reece A.,2008-05-03,3,,10.1186/1747-597X-3-10,SCOPUS_ID:44449157353
1163,Driving simulator for speed research on two-lane rural roads,Bella F.,2008-05-01,40,1078-1087,10.1016/j.aap.2007.10.015,SCOPUS_ID:42749089853
1164,"ADHD, methylphenidate and driving: Does some legislation endanger public health?",Verster J.C.,2008-05-01,22,227-229,10.1177/0269881108091878,SCOPUS_ID:45349090284
1165,'Low mileage bias' and related policy implications-A cautionary note,Staplin L.,2008-05-01,40,1249-1252,10.1016/j.aap.2007.10.012,SCOPUS_ID:43049157564
1166,"Transport, environment and health. 2008 SESPAS report",Ballester F.,2008-04-01,22,53-64,10.1016/S0213-9111(08)76075-8,SCOPUS_ID:45149126422
1167,Safety improvements through Intelligent Transport Systems: A South African case study based on microscopic simulation modelling,Vanderschuren M.,2008-03-01,40,807-817,10.1016/j.aap.2007.09.025,SCOPUS_ID:40449097686
1168,Validity of self-reported history in patients with acute back or neck pain after motor vehicle accidents,Carragee E.,2008-03-01,8,311-319,10.1016/j.spinee.2007.04.008,SCOPUS_ID:43749103607
1169,Headlines and discourses in newspaper reports on traffic accidents,MacRitchie V.,2008-01-01,38,337-354,10.1177/008124630803800206,SCOPUS_ID:54049134137
1170,Public perceptions of the use of dynamic message signs,Tay R.,2008-01-01,42,95-110,10.1002/atr.5670420107,SCOPUS_ID:37249024109
1171,Effectiveness of a law to reduce alcohol-impaired driving in Japan,Nagata T.,2008-01-01,14,19-23,10.1136/ip.2007.015719,SCOPUS_ID:39449084630
1172,"Behaviour change, citizen engagement and web 2.0: The quest for safer roads",Fink D.,2008-01-01,,131-138,,SCOPUS_ID:84962736833
1173,Road safety of young pedestrians: Accident processes and prevention strategies,Brenac T.,2008-01-01,,14-24,10.4000/tem.1012,SCOPUS_ID:77957130858
1174,Implementing a hospital based injury surveillance system in Africa: lessons learned.,Zavalaa D.E.,2008-01-01,24,260-272,10.1080/13623690802373884,SCOPUS_ID:58149471366
1175,Epidemiology and prevention of head injuries: Literature review,Abelson-Mitchell N.,2008-01-01,17,46-57,10.1111/j.1365-2702.2007.01941.x,SCOPUS_ID:36949028491
1176,What we have learned from the Harvard School of Public Health College Alcohol Study: Focusing attention on College Student Alcohol Consumption and the environmental conditions that promote it,Wechsler H.,2008-01-01,69,481-490,10.15288/jsad.2008.69.481,SCOPUS_ID:52049086930
1177,Visual attention and self-regulation of driving among older adults,Okonkwo O.C.,2008-01-01,20,162-173,10.1017/S104161020700539X,SCOPUS_ID:37149015123
1178,"Cell phone users, reported crash risk, unsafe driving behaviors and dispositions: A survey of motorists in Maryland",Beck K.H.,2007-12-14,38,683-688,10.1016/j.jsr.2007.09.006,SCOPUS_ID:36849035549
1179,"Statewide annual hospital charges for acute care of traffic injuries: Nebraska, 2004",McKay M.P.,2007-12-01,,1-11,,SCOPUS_ID:52449130453
1180,Road traffic injuries in the province of Grosseto,Martiello M.A.,2007-12-01,48,129-135,,SCOPUS_ID:43149105982
1181,The safety challenge and the public-sector role,,2007-12-01,,15-33,,SCOPUS_ID:38149000271
1182,Saving grace - Insights on route safety,,2007-12-01,91,52-54,,SCOPUS_ID:40249095876
1183,News and views from ITS United kingdom,Martin J.,2007-12-01,48,474-475,,SCOPUS_ID:37348998520
1184,The relationship of 16 underage drinking laws to reductions in underage drinking drivers in fatal crashes in the United States,Fell J.,2007-12-01,,537-557,,SCOPUS_ID:52449107171
1185,Reliable system identification of modern vehicle architectures,Grimm M.,2007-11-28,,309-319,,SCOPUS_ID:36349013248
1186,Building the road safety profession in the public sector: Special report 289,,2007-11-23,,1-100,10.17226/12019,SCOPUS_ID:85024090672
1187,Treatment management of a multiply injured patient with HIV infection,Mand C.,2007-11-01,110,964-968,10.1007/s00113-007-1284-9,SCOPUS_ID:36549084675
1188,Self-Regulation of Driving in the Context of Impaired Visual Attention: Are There Gender Differences?,Okonkwo O.C.,2007-11-01,52,421-428,10.1037/0090-5550.52.4.421,SCOPUS_ID:37649024723
1189,Three-wheeled scooter taxi: A safety analysis,Mukherjee S.,2007-08-01,32,459-478,10.1007/s12046-007-0035-5,SCOPUS_ID:36749076958
1190,The Excellence Programme for the specialization of Spanish road safety techniques,Miralles Olivar E.,2007-05-01,4,16-25,,SCOPUS_ID:34547242562
1191,Syncope and road haulage: The role of the occupational physician,Rosso G.,2007-05-01,98,204-215,,SCOPUS_ID:34547842593
1192,Using a focus group to determine car seat use among mothers of children aged 3 to 7 years,Medoff-Cooper B.,2007-05-01,32,165-169,10.1097/01.NMC.0000269566.27734.e0,SCOPUS_ID:34248144520
1193,Fatal passenger vehicle crashes 1999 to 2004 with drivers under age 15: The impact in Texas and other southern and southwestern states,Frisch L.,2007-03-01,100,324-327,10.1097/01.smj.0000242330.03248.3e,SCOPUS_ID:34247594325
1195,Post-traumatic stress disorder in patients with non intentional injuries caused by road traffic accidents,Pérez-Rincón Merlín E.,2007-01-01,30,43-48,,SCOPUS_ID:38949087135
1196,"Injury mortality report for São Paulo State, 2003",Gawryazewski V.P.,2007-01-01,125,139-143,10.1590/s1516-31802007000300003,SCOPUS_ID:35349011208
1197,"""Mash"" Today: Medicine, War, and Writing",Tick E.,2007-01-01,3,59-61,10.1016/j.explore.2006.10.009,SCOPUS_ID:33846172316
1198,Panel classification of self-reported exposure histories: A useful exposure index after a mass-casualty event,Van Sickle D.,2007-01-01,122,776-783,10.1177/003335490712200609,SCOPUS_ID:38449098634
1199,African solutions for fighting disease,,2006-12-01,33,20,,SCOPUS_ID:33846450339
1200,Secondarily accelerated foreign bodies as a source of danger from airbag deployment,Rother T.,2006-12-01,54,967-970,10.1007/s00106-005-1353-8,SCOPUS_ID:33845613855
1201,Clinical utility of office-based cognitive predictors of fitness to drive in persons with dementia: A systematic review,Molnar F.J.,2006-12-01,54,1809-1824,10.1111/j.1532-5415.2006.00967.x,SCOPUS_ID:33845508871
1202,Effect of trauma systems on motor vehicle occupant mortality: A comparison between states with and without a formal system,Shafi S.,2006-12-01,61,1374-1378,10.1097/01.ta.0000246698.07125.c0,SCOPUS_ID:33845724035
1203,Medicolegal autopsies in North Central Nigeria,Mandong B.M.,2006-11-01,83,626-630,,SCOPUS_ID:34248679030
1204,New guidelines for the approval of barriers and crash cushions,Gitelman V.,2006-11-01,47,412-416,,SCOPUS_ID:34250014127
1205,Legalized Sunday packaged alcohol sales and alcohol-related traffic crashes and crash fatalities in New Mexico,McMillan G.P.,2006-11-01,96,1944-1948,10.2105/AJPH.2005.069153,SCOPUS_ID:33750469722
1206,The effectiveness of a new law to reduce alcohol-impaired driving in Japan,Nagata T.,2006-11-01,49,365-369,,SCOPUS_ID:33846481177
1207,The significance of endogeneity problems in crash models: An examination of left-turn lanes in intersection crash models,Kim D.G.,2006-11-01,38,1094-1100,10.1016/j.aap.2006.04.017,SCOPUS_ID:33749057502
1208,Epidemiology of pediatric spinal cord injury in the United States: Years 1997 and 2000,Vitale M.G.,2006-11-01,26,745-749,10.1097/01.bpo.0000235400.49536.83,SCOPUS_ID:33750431048
1209,Car manufacturers and global road safety: A word frequency analysis of road safety documents,Roberts I.,2006-10-01,12,320-322,10.1136/ip.2006.012849,SCOPUS_ID:33750296521
1210,"Fractures of the mandibular condyle: A review of 466 cases. Literature review, reflections on treatment and proposals",Zachariades N.,2006-10-01,34,421-432,10.1016/j.jcms.2006.07.854,SCOPUS_ID:33750312383
1211,Newspaper coverage of injuries affecting the Spanish surname population in two counties in Colorado,Rosales M.,2006-10-01,99,651-658,10.2466/PR0.99.2.651-658,SCOPUS_ID:33751505289
1212,"Integrating science, practice and reflexivity - Cognitive therapy with driving phobia",Townend M.,2006-10-01,13,554-561,10.1111/j.1365-2850.2006.00978.x,SCOPUS_ID:33748447683
1213,Motor-vehicle boarding and alighting injury-how large a problem?,Patel R.,2006-08-23,37,321-323,10.1016/j.jsr.2006.03.002,SCOPUS_ID:33747347832
1214,Differences in health status and health behaviour among young Swiss adults between 1993 and 2003,Mohler-Kuo M.,2006-07-22,136,464-472,,SCOPUS_ID:33747088283
