id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
460,Investigating hazardous factors affecting freeway crash injury severity incorporating real-time weather data: Using a Bayesian multinomial logit model with conditional autoregressive priors,Zhang X.,2021-02-01,76,248-255,10.1016/j.jsr.2020.12.014,SCOPUS_ID:85100459401
461,Applying machine learning and geolocation techniques to social media data (Twitter) to develop a resource for urban planning,Milusheva S.,2021-02-01,16,,10.1371/journal.pone.0244317,SCOPUS_ID:85100682724
462,Kdv-explorer: A near real-time kernel density visualization system for spatial analysis,Chan T.N.,2021-01-01,14,2655-2658,10.14778/3476311.3476312,SCOPUS_ID:85116798412
463,SWS: A Complexity-Optimized Solution for Spatial-Temporal Kernel Density Visualization,Chan T.N.,2021-01-01,15,814-827,10.14778/3503585.3503591,SCOPUS_ID:85130366911
464,ST-TAP: A Traffic Accident Prediction Framework Based on Spatio-Temporal Transformer,Liu W.,2021-01-01,,360-365,10.1109/DASC-PICom-CBDCom-CyberSciTech52372.2021.00068,SCOPUS_ID:85127561809
465,Real-time road transportation safety risk evaluation model based on data-mining,Luo W.,2021-01-01,20,168-178,10.1504/IJWMC.2021.114140,SCOPUS_ID:85103877923
466,Fast augmentation algorithms for network kernel density visualization,Chan T.N.,2021-01-01,14,1503-1516,10.14778/3461535.3461540,SCOPUS_ID:85115120399
467,SAFE: A Share-and-Aggregate Bandwidth Exploration Framework for Kernel Density Visualization,Chan T.N.,2021-01-01,15,513-526,10.14778/3494124.3494135,SCOPUS_ID:85126362493
468,Dynamic and Interpretable Hazard-Based Models of Traffic Incident Durations,Kalair K.,2021-01-01,2,,10.3389/ffutr.2021.669015,SCOPUS_ID:85130522027
469,RTED-SD: A real-time edge detection scheme for sybil DDoS in the internet of vehicles,Li J.,2021-01-01,9,11296-11305,10.1109/ACCESS.2021.3049830,SCOPUS_ID:85099536076
470,Traffic Dynamic Model for Attacked Information Propagation under V2V Communication Networks,Ren Y.,2021-01-01,,475-485,,SCOPUS_ID:85122700057
471,Holistic LSTM for Pedestrian Trajectory Prediction,Quan R.,2021-01-01,30,3229-3239,10.1109/TIP.2021.3058599,SCOPUS_ID:85101765205
472,A Two-Layer Risky Driver Recognition Model with Context Awareness,Wang K.,2021-01-01,9,138483-138495,10.1109/ACCESS.2021.3116996,SCOPUS_ID:85116922680
473,"1st International Conference on Urban Science and Engineering, ICUSE 2020",,2021-01-01,121 LNCE,,,SCOPUS_ID:85104895960
474,Vehicle Detection from UAV Remote Sensing Images Using Deep Learning,Tan L.,2021-01-01,,,,SCOPUS_ID:85127444686
475,Indicators of injury severity of truck crashes using random parameter logit modeling,Rabbani M.B.A.,2021-01-01,,1137-1142,10.1109/DASA53625.2021.9682328,SCOPUS_ID:85125787169
476,Brain injury severity due to direct head contact from near-side motor vehicle collisions,Tanczos R.L.,2021-01-01,22,S56-S61,10.1080/15389588.2021.1983177,SCOPUS_ID:85118258339
477,Research on Detection Method of Traffic Anomaly Based on Improved YOLOv3,Gao X.,2020-12-01,,1134-1139,10.1109/ICISCE50968.2020.00231,SCOPUS_ID:85116341187
478,A new method of temporal and spatial risk estimation for lane change considering conventional recognition defects,Wu J.,2020-12-01,148,,10.1016/j.aap.2020.105796,SCOPUS_ID:85093651795
479,The effect of wildlife carcass underreporting on KDE+ hotspots identification and importance,Bíl M.,2020-12-01,275,,10.1016/j.jenvman.2020.111254,SCOPUS_ID:85089700346
480,Dynamic accessibility: Incorporating day-to-day travel time reliability into accessibility measurement,Bimpou K.,2020-12-01,89,,10.1016/j.jtrangeo.2020.102892,SCOPUS_ID:85094186189
481,Development of a Safety System for Intelligent Cyclist modelling,Malik F.A.,2020-11-25,,22-27,10.1109/ELECOM49001.2020.9297001,SCOPUS_ID:85099606785
482,"Wildlife-vehicle collisions - Influencing factors, data collection and research methods",Pagany R.,2020-11-01,251,,10.1016/j.biocon.2020.108758,SCOPUS_ID:85090912748
483,Towards nline prediction of safety-critical landing metrics in aviation using supervised machine learning,Puranik T.G.,2020-11-01,120,,10.1016/j.trc.2020.102819,SCOPUS_ID:85092731318
484,Deep Graph Convolutional Networks for Incident-Driven Traffic Speed Prediction,Xie Q.,2020-10-19,,1665-1674,10.1145/3340531.3411873,SCOPUS_ID:85095865585
485,Real-time evaluation of driver cognitive loads based on multivariate biosignal analysis,Shimizu T.,2020-10-11,2020-October,623-628,10.1109/SMC42975.2020.9282983,SCOPUS_ID:85098877139
486,Improving the emergency system for a traffic accident,Rembalovich G.,2020-10-06,918,,10.1088/1757-899X/918/1/012072,SCOPUS_ID:85094166680
487,Convolutional neural networks with refined loss functions for the real-time crash risk analysis,Yu R.,2020-10-01,119,,10.1016/j.trc.2020.102740,SCOPUS_ID:85089074845
488,Real-time Traffic Incident Detection Using an Autoencoder Model,Yang H.,2020-09-20,,,10.1109/ITSC45102.2020.9294455,SCOPUS_ID:85099666954
489,Anomalous State Recognition of Lane-changing Behavior using a Hybrid Autoencoder Architecture,Fan P.,2020-09-20,,,10.1109/ITSC45102.2020.9294394,SCOPUS_ID:85099663069
490,A network-based scan statistic for detecting the exact location and extent of hotspots along urban streets,Shiode S.,2020-09-01,83,,10.1016/j.compenvurbsys.2020.101500,SCOPUS_ID:85085692243
491,Adaptive Cartographic Techniques for Disaster Emergency Services,Du Q.,2020-08-05,45,1117-1125,10.13203/j.whugis20200138,SCOPUS_ID:85089898296
492,A portable fuzzy driver drowsiness estimation system,Celecia A.,2020-08-01,20,1-16,10.3390/s20154093,SCOPUS_ID:85088572781
493,A Multi-modal Graph Neural Network Approach to Traffic Risk Forecasting in Smart Urban Sensing,Zhang Y.,2020-06-01,,,10.1109/SECON48991.2020.9158447,SCOPUS_ID:85091968431
494,Regression-based continuous driving fatigue estimation: Toward practical implementation,Bose R.,2020-06-01,12,323-331,10.1109/TCDS.2019.2929858,SCOPUS_ID:85071036774
496,An Improved Probabilistic Threat Assessment Method for Intelligent Vehicles in Critical Rear-End Situations,Zhou H.,2020-04-14,2020-April,,10.4271/2020-01-0698,SCOPUS_ID:85083827206
497,Investigating the impacts of real-time weather conditions on freeway crash severity: A bayesian spatial analysis,Zeng Q.,2020-04-02,17,,10.3390/ijerph17082768,SCOPUS_ID:85083658594
498,Learning to rank spatio-temporal event hotspots,Mohler G.,2020-03-20,9,,10.1186/s40163-020-00112-x,SCOPUS_ID:85082199410
499,A multivariate analysis of environmental effects on road accident occurrence using a balanced bagging approach,Schlögl M.,2020-03-01,136,,10.1016/j.aap.2019.105398,SCOPUS_ID:85076404457
500,"Toward safer highways, application of XGBoost and SHAP for real-time accident detection and feature analysis",Parsa A.B.,2020-03-01,136,,10.1016/j.aap.2019.105405,SCOPUS_ID:85075826450
501,Using Deep Learning to Construct a Real-Time Road Safety Model; Modelling the Personal Attributes for Cyclist,Malik F.A.,2020-01-01,12490 LNCS,610-619,10.1007/978-3-030-62365-4_60,SCOPUS_ID:85097181280
502,Traffic Incident Detection from Massive Multivariate Time-Series Data,Sterling N.,2020-01-01,12408 LNCS,115-123,10.1007/978-3-030-59585-2_10,SCOPUS_ID:85091598511
503,Hybrid Data-Fusion Model for Short-Term Road Hazardous Segments Identification Based on the Acceleration and Deceleration Information,Yang H.F.,2020-01-01,,313-326,,SCOPUS_ID:85091595667
504,High Throughput Vehicular Communication Using Spatial Multiplexing MIMO,Dey U.K.,2020-01-01,,110-115,10.1109/CCWC47524.2020.9031225,SCOPUS_ID:85083082903
505,Estimation method of traffic volume using big-data,Someya K.,2020-01-01,1036,387-395,10.1007/978-3-030-29029-0_36,SCOPUS_ID:85071424828
506,A Road Traffic Crash Risk Assessment Method Using Vehicle Trajectory Data and Surrogate Safety Measures,Peng L.,2020-01-01,,3657-3669,10.1061/9780784482933.315,SCOPUS_ID:85107222591
507,Providing Context Awareness in the Smart Car Environment: State of the Art,Soultana A.,2020-01-01,Part F1409,823-836,10.1007/978-3-030-37629-1_59,SCOPUS_ID:85171570190
508,Visual spatial analytic method for spatial semantic-enhanced urban traffic data,Yuelong L.,2019-12-01,24,2279-2290,10.11834/jig.190284,SCOPUS_ID:85194737716
509,Towards real-time detection and mitigation of driver frustration using SVM,Zepf S.,2019-12-01,,202-209,10.1109/ICMLA.2019.00039,SCOPUS_ID:85080956936
510,"Structural equations modeling of real-time crash risk variation in car-following incorporating visual perceptual, vehicular, and roadway factors",Ding N.,2019-12-01,133,,10.1016/j.aap.2019.105298,SCOPUS_ID:85072380352
511,Accident risk prediction based on heterogeneous sparse data: New dataset and insights,Moosavi S.,2019-11-05,,33-42,10.1145/3347146.3359078,SCOPUS_ID:85076973250
512,ADMSv2: A modern architecture for transportation data management and analysis,Anastasiou C.,2019-11-05,,25-28,10.1145/3356395.3365544,SCOPUS_ID:85077329267
513,Spatial analysis of traffic accidents near and between road intersections in a directed linear network,Briz-Redón Á.,2019-11-01,132,,10.1016/j.aap.2019.07.028,SCOPUS_ID:85070665013
514,"Incorporating spatial effects into temporal dynamic of road traffic fatality risks: A case study on 48 lower states of the United States, 1975–2015",Zhou H.,2019-11-01,132,,10.1016/j.aap.2019.105283,SCOPUS_ID:85071836283
515,Identification of differential risk hotspots for collision and vehicle type in a directed linear network,Briz-Redón Á.,2019-11-01,132,,10.1016/j.aap.2019.105278,SCOPUS_ID:85071993130
516,Bayesian spatial-temporal model for the main and interaction effects of roadway and weather characteristics on freeway crash incidence,Wen H.,2019-11-01,132,,10.1016/j.aap.2019.07.025,SCOPUS_ID:85070384651
517,Stack ResNet for Short-term Accident Risk Prediction Leveraging Cross-domain Data,Zhou Z.,2019-11-01,,782-787,10.1109/CAC48633.2019.8996483,SCOPUS_ID:85080038654
518,A multivariate-based variable selection framework for clustering traffic conflicts in a brazilian freeway,Rocha M.,2019-11-01,132,,10.1016/j.aap.2019.105269,SCOPUS_ID:85070910899
519,Monitoring of protein biomarkers of inflammation in human traumatic brain injury using microdialysis and proximity extension assay technology in neurointensive care,Dyhrfort P.,2019-10-15,36,2872-2885,10.1089/neu.2018.6320,SCOPUS_ID:85072945901
520,Context-awareness in the smart car: Study and analysis,Soultana A.,2019-10-02,,,10.1145/3368756.3369019,SCOPUS_ID:85077736037
521,A Driver Fatigue Recognition Algorithm Based on Spatio-Temporal Feature Sequence,Zhang C.,2019-10-01,,,10.1109/CISP-BMEI48845.2019.8965990,SCOPUS_ID:85079177244
522,Summary of Research on impact of Adverse Weather on Traffic Safety and Traffic Flow,Yang W.,2019-10-01,43,843-849,10.3963/j.issn.2095-3844.2019.05.011,SCOPUS_ID:85075307094
523,Current understanding of the effects of congestion on traffic accidents,Retallack A.E.,2019-09-02,16,,10.3390/ijerph16183400,SCOPUS_ID:85072516244
524,Traffic accident prediction based on deep spatio-temporal analysis,Yu L.,2019-08-01,,995-1002,10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00195,SCOPUS_ID:85083565343
525,A cellular automation model for convoy traffic in Arctic waters,Khan B.,2019-08-01,164,,10.1016/j.coldregions.2019.102783,SCOPUS_ID:85066238826
526,Identifying high-risk areas for nonfatal opioid overdose: a spatial case-control study using EMS run data,Pesarsick J.,2019-08-01,36,20-25,10.1016/j.annepidem.2019.07.001,SCOPUS_ID:85070214731
527,Detection and prevention of dos attacks in vanet with rsu’s cooperative message temporal signature,Kabbur M.,2019-07-01,8,6371-6377,10.35940/ijrte.B2210.078219,SCOPUS_ID:85071778269
528,Estimation method of Traffic Volume in Provincial City Using Big-Data,Someya K.,2019-07-01,2,257-262,10.1109/COMPSAC.2019.10216,SCOPUS_ID:85072662755
529,A new integrated collision risk assessment methodology for autonomous vehicles,Katrakazas C.,2019-06-01,127,61-79,10.1016/j.aap.2019.01.029,SCOPUS_ID:85062293912
530,An improved multi-pedestrian tracking system based on deep neural network,Gong Y.,2019-04-02,2019-April,,10.4271/2019-01-1055,SCOPUS_ID:85064631308
531,Crash severity effects of adaptive signal control technology: An empirical assessment with insights from Pennsylvania and Virginia,Khattak Z.H.,2019-03-01,124,151-162,10.1016/j.aap.2019.01.008,SCOPUS_ID:85059801588
532,Identification and evaluation of urban traffic congestion based on the big data of floating vehicles and grid modeling,Yan X.,2019-02-01,43,104-113,10.11860/j.issn.1673-0291.2019.01.012,SCOPUS_ID:85065469588
533,Diagnostic analysis of the effects of weather condition on pedestrian crash severity,Zhai X.,2019-01-01,122,318-324,10.1016/j.aap.2018.10.017,SCOPUS_ID:85056150923
534,"Brazilian Traffic Signs Detection and Recognition in Videos Using CLAHE, HOG Feature Extraction and SVM Cascade Classifier with Temporal Coherence",Zottis Junges R.,2019-01-01,11835 LNAI,589-600,10.1007/978-3-030-33749-0_47,SCOPUS_ID:85075651044
535,Spatial and Temporal Analyses for Estimation of Origin-Destination Demands by Time of Day over Year,Shen L.,2019-01-01,7,47904-47917,10.1109/ACCESS.2019.2909524,SCOPUS_ID:85065095438
536,A real-time driver monitoring system using a high sensitivity camera,Tan L.,2019-01-01,10883,,10.1117/12.2507181,SCOPUS_ID:85068317226
537,A LightGBM-Based EEG Analysis Method for Driver Mental States Classification,Zeng H.,2019-01-01,2019,,10.1155/2019/3761203,SCOPUS_ID:85072737139
538,Vehicular speed determination using cellular and geo-spatial information,Diarah R.,2019-01-01,10,1496-1506,,SCOPUS_ID:85061075735
539,Smartphone based context-Aware driver behavior classification using dynamic Bayesian network,Chhabra R.,2019-01-01,36,4399-4412,10.3233/JIFS-169995,SCOPUS_ID:85065823751
540,CPD: Crowd-based pothole detection,Wirthmueller F.,2019-01-01,,33-42,10.5220/0007626700330042,SCOPUS_ID:85067571554
541,Proactive assessment of road curve safety using floating car data: An exploratory study,Ambros J.,2019-01-01,50,7-15,10.5604/01.3001.0013.5570,SCOPUS_ID:85076531773
542,A Deep Learning Approach to the Citywide Traffic Accident Risk Prediction,Ren H.,2018-12-07,2018-November,3346-3351,10.1109/ITSC.2018.8569437,SCOPUS_ID:85059504647
543,Deep learning based urban post-accidental congestion prediction,Lu M.,2018-12-06,,155-156,10.1109/MASS.2018.00035,SCOPUS_ID:85060206541
544,"Dijkstra’s-DBSCAN: Fast, Accurate, and Routable Density Based Clustering of Traffic Incidents on Large Road Network",Zhang Y.,2018-12-01,2672,265-273,10.1177/0361198118796071,SCOPUS_ID:85060919527
545,ECG-based driver inattention identification during naturalistic driving using Mel-frequency cepstrum 2-D transform and convolutional neural networks,Taherisadr M.,2018-12-01,9-10,50-61,10.1016/j.smhl.2018.07.022,SCOPUS_ID:85059787951
546,Intelligent Context-Aware Communication Paradigm Design for IoVs Based on Data Analytics,Lyu F.,2018-11-01,32,74-82,10.1109/MNET.2018.1800067,SCOPUS_ID:85057982744
547,A Bayesian dynamic updating approach for urban expressway real-time crash risk evaluation,Yang K.,2018-11-01,96,192-207,10.1016/j.trc.2018.09.020,SCOPUS_ID:85053886086
548,Applying a random parameters Negative Binomial Lindley model to examine multi-vehicle crashes along rural mountainous highways in Malaysia,Rusli R.,2018-10-01,119,80-90,10.1016/j.aap.2018.07.006,SCOPUS_ID:85049735668
549,Freeway crash risks evaluation by variable speed limit strategy using real-world traffic flow data,Cheng Z.,2018-10-01,119,176-187,10.1016/j.aap.2018.07.009,SCOPUS_ID:85050102654
550,Likelihood estimation of secondary crashes using Bayesian complementary log-log model,Kitali A.E.,2018-10-01,119,58-67,10.1016/j.aap.2018.07.003,SCOPUS_ID:85049434373
551,Optimal Sequential Detection of Freeway Accidents,Liyanage Y.W.,2018-07-02,2018-October,2055-2059,10.1109/ACSSC.2018.8645501,SCOPUS_ID:85062935740
552,Quickest freeway accident detection under unknown post-accident conditions,Liyanage Y.W.,2018-07-02,,1238-1242,10.1109/GlobalSIP.2018.8646617,SCOPUS_ID:85063110879
553,Vehicle Safety Improvement through Deep Learning and Mobile Sensing,Peng Z.,2018-07-01,32,28-33,10.1109/MNET.2018.1700389,SCOPUS_ID:85056876665
554,Analysis of hourly crash likelihood using unbalanced panel data mixed logit model and real-time driving environmental big data,Chen F.,2018-06-01,65,153-159,10.1016/j.jsr.2018.02.010,SCOPUS_ID:85046352028
555,Real-time prediction and avoidance of secondary crashes under unexpected traffic congestion,Park H.,2018-03-01,112,39-49,10.1016/j.aap.2017.11.025,SCOPUS_ID:85040001401
556,Rapid-Response Framework for Defensive Driving Based on Internet of Vehicles Using Message-Oriented Middleware,Lai P.Y.,2018-02-22,6,18548-18560,10.1109/ACCESS.2018.2808913,SCOPUS_ID:85042684690
557,Concussion Alters the Functional Brain Processes of Visual Attention and Working Memory,Shah-Basak P.P.,2018-01-15,35,267-277,10.1089/neu.2017.5117,SCOPUS_ID:85041055863
558,Traffic accident detection with spatiotemporal impact measurement,Yue M.,2018-01-01,10938 LNAI,471-482,10.1007/978-3-319-93037-4_37,SCOPUS_ID:85049363462
559,Adaptive decision making based on temporal information dynamics,Meuser T.,2018-01-01,2018-March,91-102,10.5220/0006687900910102,SCOPUS_ID:85051767092
560,Development of a big data platform for analysis of road driving environment using vehicle sensing data and public data,Jung I.,2018-01-01,10968 LNCS,220-234,10.1007/978-3-319-94301-5_17,SCOPUS_ID:85049360650
561,"4th International Conference on Cloud Computing andSecurity, ICCCS 2018",,2018-01-01,11064 LNCS,,,SCOPUS_ID:85057363436
562,A novel analytic framework of real-time multi-vessel collision risk assessment for maritime traffic surveillance,Zhen R.,2017-11-15,145,492-501,10.1016/j.oceaneng.2017.09.015,SCOPUS_ID:85029783882
563,Visualizing Traffic Accident Hotspots Based on Spatial-Temporal Network Kernel Density Estimation (Demo Paper),Romano B.,2017-11-07,2017-November,,10.1145/3139958.3139981,SCOPUS_ID:85040977973
564,Follow the best: Crowdsourced automated travel advice,AlDwyish A.,2017-11-07,,272-281,10.1145/3144457.3144475,SCOPUS_ID:85052489871
565,Data-driven statistical analysis of dynamic vessel trajectories in Wuhan section of the yangtze river,Liang M.,2017-10-22,Part F132530,44-51,10.1145/3152723.3152738,SCOPUS_ID:85038956593
566,ClariSense+: An enhanced traffic anomaly explanation service using social network feeds,Giridhar P.,2017-10-01,41,381-396,10.1016/j.pmcj.2017.02.007,SCOPUS_ID:85016577827
567,A configurable synchronous intersection protocol for self-driving vehicles,Aoki S.,2017-09-19,,,10.1109/RTCSA.2017.8046306,SCOPUS_ID:85032742414
568,BMRC: A bitmap-based maximum range counting approach for temporal data in sensor monitoring networks,Cao B.,2017-09-07,17,,10.3390/s17092051,SCOPUS_ID:85029181796
569,Poster: Real-time rainfall estimation based on LTE vehicular communications for road safety applications,Beritelli F.,2017-07-02,2018-January,33-34,10.1109/VNC.2017.8275651,SCOPUS_ID:85046302959
570,Data fusion in automotive applications: Efficient big data stream computing approach,Haroun A.,2017-06-01,21,443-455,10.1007/s00779-017-1008-2,SCOPUS_ID:85013167750
571,Single-vehicle crashes along rural mountainous highways in Malaysia: An application of random parameters negative binomial model,Rusli R.,2017-05-01,102,153-164,10.1016/j.aap.2017.03.002,SCOPUS_ID:85015020092
572,In-vehicle stereo vision system for identification of traffic conflicts between bus and pedestrian,Cafiso S.,2017-02-01,4,3-13,10.1016/j.jtte.2016.05.007,SCOPUS_ID:85009826140
573,Improving Data Fusion in Big Data Stream Computing for Automotive Applications,Haroun A.,2017-01-12,,106-113,10.1109/UIC-ATC-ScalCom-CBDCom-IoP-SmartWorld.2016.0037,SCOPUS_ID:85013175400
574,"9th International Conference on Social Computing and Social Media, SCSM 2017, held as part of the 19th International Conference on Human-Computer Interaction, HCI 2017",,2017-01-01,10283 LNCS,1-466,,SCOPUS_ID:85025129465
575,Automated Incident Detection Using Real-Time Floating Car Data,Houbraken M.,2017-01-01,2017,,10.1155/2017/8241545,SCOPUS_ID:85042290353
576,A multivariate-based conflict prediction model for a Brazilian freeway,Caleffi F.,2017-01-01,98,295-302,10.1016/j.aap.2016.10.025,SCOPUS_ID:84993940156
577,Technological solutions for an effective health surveillance system for road traffic crashes in Burkina Faso,Bonnet E.,2017-01-01,10,,10.1080/16549716.2017.1295698,SCOPUS_ID:85028553204
578,ClariSense+: An enhanced traffic anomaly explanation service using social network feeds,Giridhar P.,2016-12-01,33,140-155,10.1016/j.pmcj.2016.03.005,SCOPUS_ID:84964661119
579,GeoContext: Discovering geographical topics from social media,Williams E.,2016-11-21,,1342-1346,10.1109/ASONAM.2016.7752411,SCOPUS_ID:85006780409
580,A concise summary of spatial anomalies and its application in efficient real-time driving behaviour monitoring,Lam H.T.,2016-10-31,,,10.1145/2996913.2996989,SCOPUS_ID:85011063385
581,"Analysis of safety factors for urban expressways considering the effect of congestion in Shanghai, China",Sun J.,2016-10-01,95,503-511,10.1016/j.aap.2015.12.011,SCOPUS_ID:84966477848
582,A full Bayes before-after study accounting for temporal and spatial effects: Evaluating the safety impact of new signal installations,Sacchi E.,2016-09-01,94,52-58,10.1016/j.aap.2016.05.015,SCOPUS_ID:84971277130
583,Perceptual-motor behaviour during a simulated pedestrian crossing,Dicks M.,2016-09-01,49,241-245,10.1016/j.gaitpost.2016.07.003,SCOPUS_ID:84978950549
584,Word-clouds in the sky: Multi-layer spatio-temporal event visualization from a geo-parsed microblog stream,Itoh M.,2016-08-31,2016-August,282-289,10.1109/IV.2016.62,SCOPUS_ID:84989911932
585,"Suicides in commuting railway systems: The case of Stockholm county, Sweden",Ceccato V.,2016-07-01,198,206-221,10.1016/j.jad.2016.02.051,SCOPUS_ID:84961644244
586,Crash frequency modeling using real-time environmental and traffic data and unbalanced panel data models,Chen F.,2016-06-18,13,,10.3390/ijerph13060609,SCOPUS_ID:84975270804
587,Enabling Smart Transportation Systems: A Parallel Spatio-Temporal Database Approach,Ding Z.,2016-05-01,65,1377-1391,10.1109/TC.2015.2479596,SCOPUS_ID:84963815052
588,How big data serves for freight safety management at highway-rail grade crossings? A spatial approach fused with path analysis,Liu J.,2016-03-12,181,38-52,10.1016/j.neucom.2015.08.098,SCOPUS_ID:84958917798
589,A Driver Support Interface to Detect Optical Illusion Places on a Road Map,Kashihara K.,2016-01-12,,1476-1481,10.1109/SMC.2015.261,SCOPUS_ID:84964507810
590,Out of the corner of the driver's eye: Peripheral processing of hazards in static traffic scenes,Huestegge L.,2016-01-01,16,,10.1167/16.2.11,SCOPUS_ID:84983380322
591,Improving IRR and safety through operational efficiency,Jackson W.,2016-01-01,,,10.15530/urtec-2016-2460853,SCOPUS_ID:85051545451
592,Towards in time music mood-mapping for drivers: A novel approach,Krishnan A.S.,2015-11-02,,59-66,10.1145/2815347.2815352,SCOPUS_ID:84959288447
593,Forecasting spatiotemporal impact of traffic incidents for next-generation navigation systems,Pan B.,2015-10-26,45,75-104,10.1007/s10115-014-0783-6,SCOPUS_ID:84942237931
594,Share-use of the motion vectors from video encoding for high relative speed moving vehicle detection,Liu S.,2015-10-07,,,10.1109/IST.2015.7294550,SCOPUS_ID:84962706673
595,Spatio-temporal accident analysis for accident prevention in relation to behavioral factors in driving: The case of South Anatolian Motorway,Kaygisiz Ö.,2015-08-10,33,128-140,10.1016/j.trf.2015.07.002,SCOPUS_ID:84938680928
596,Real-time driver drowsiness feedback improves driver alertness and self-reported driving performance,Aidman E.,2015-08-01,81,8-13,10.1016/j.aap.2015.03.041,SCOPUS_ID:84928747649
597,Tweeting traffic: Analyzing twitter for generating real-time city traffic insights and predictions,Tejaswin P.,2015-03-20,20-March-2015,,10.1145/2778865.2778874,SCOPUS_ID:84988702937
598,Analysis and real-time prediction of local incident impact on transportation networks,He Y.,2015-01-26,2015-January,158-166,10.1109/ICDMW.2014.183,SCOPUS_ID:84936873281
599,A model suggestion for the determination of the traffic accident hotspots on the turkish highway road network: A pilot study,Erdogan S.,2015-01-01,21,169-188,10.1590/S1982-21702015000100011,SCOPUS_ID:84925606296
600,Spatio-temporal pedestrian accident analysis to improve urban pedestrian safety: The case of the eskişehir motorway,Kaygisiz Ö.,2015-01-01,28,623-630,,SCOPUS_ID:84949953052
601,A spatio-temporal decision support framework for large scale logistics distribution in the metropolitan area,Tu W.,2015-01-01,19,193-206,10.1007/978-3-319-19950-4_12,SCOPUS_ID:84947236418
602,Intelligent Decision-Making Optimization Model of a Traffic Emergency Based on Learning Bayesian Network,Cong H.,2015-01-01,,470-478,10.1061/9780784479384.061,SCOPUS_ID:84962132723
603,Evaluating changes in driver behaviour: A risk profiling approach,Ellison A.,2015-01-01,75,298-309,10.1016/j.aap.2014.12.018,SCOPUS_ID:84919787688
604,"13th International Work-Conference on Artificial Neural Networks, IWANN 2015",,2015-01-01,9094,1-611,10.1007/978-3-319-19258-1,SCOPUS_ID:84937431085
605,Context-awareness based intelligent driver behavior detection: Integrating Wireless Sensor networks and Vehicle ad hoc networks,Gupta A.,2014-11-26,,2155-2162,10.1109/ICACCI.2014.6968230,SCOPUS_ID:84927593380
606,Traffic incident validation and correlation using text alerts and images,Yan W.,2014-11-04,04-07-November-2014,601-604,10.1145/2666310.2666379,SCOPUS_ID:84961207552
607,Real-time driver drowsiness estimation by multi-source information fusion with Dempster-Shafer theory,Li X.,2014-10-01,36,906-915,10.1177/0142331213508804,SCOPUS_ID:84907479050
608,"Vision on wheels: Looking at driver, vehicle, and surround for on-road maneuver analysis",Ohn-Bar E.,2014-09-24,,185-190,10.1109/CVPRW.2014.33,SCOPUS_ID:84908542261
609,Driver drowsiness detection through HMM based dynamic modeling,Tadesse E.,2014-09-22,,4003-4008,10.1109/ICRA.2014.6907440,SCOPUS_ID:84929191203
610,Data integration and clustering for real time crash prediction,Paikari E.,2014-02-27,,537-544,10.1109/IRI.2014.7051936,SCOPUS_ID:84946688114
611,Automatic detection of drowsiness in EEG records based on multimodal analysis,Garcés Correa A.,2014-02-01,36,244-249,10.1016/j.medengphy.2013.07.011,SCOPUS_ID:84895073949
612,Using the bayesian updating approach to improve the spatial and temporal transferability of real-time crash risk prediction models,Xu C.,2014-01-01,38,167-176,10.1016/j.trc.2013.11.020,SCOPUS_ID:84890189616
613,Real-time queue-end detection on freeways with floating car data :Practice-ready algorithm,Dinh T.U.J.,2014-01-01,2470,46-56,10.3141/2470-05,SCOPUS_ID:84938675161
614,Vehicle safety evaluation based on driver drowsiness and distracted and impaired driving performance using evidence theory,Li X.,2014-01-01,,82-88,10.1109/IVS.2014.6856435,SCOPUS_ID:84905402377
615,Dynamic control of high-speed train following Operation,Pan D.,2014-01-01,26,291-297,10.7307/ptt.v26i4.1256,SCOPUS_ID:84937571249
616,Improving rail network velocity: A machine learning approach to predictive maintenance,Li H.,2014-01-01,45,17-26,10.1016/j.trc.2014.04.013,SCOPUS_ID:84904358786
617,Forecasting spatiotemporal impact of traffic incidents on road networks,Pan B.,2013-12-01,,587-596,10.1109/ICDM.2013.44,SCOPUS_ID:84894671526
618,CARL: Crash attribute and reference locator,Schutt K.,2013-10-15,,116-121,10.1109/COMGEO.2013.20,SCOPUS_ID:84885203076
619,Entropy-based city tunnel real-time traffic incident detection clustering algorithm,Li X.F.,2013-10-07,380-384,753-756,10.4028/www.scientific.net/AMM.380-384.753,SCOPUS_ID:84884832446
620,Real-time heart rate entropy predicts the need for lifesaving interventions in trauma activation patients,Mejaddam A.Y.,2013-10-01,75,607-612,10.1097/TA.0b013e31829bb991,SCOPUS_ID:84885367170
621,Investigating the different characteristics of weekday and weekend crashes,Yu R.,2013-06-24,46,91-97,10.1016/j.jsr.2013.05.002,SCOPUS_ID:84879097852
622,Context-aware driver behavior detection system in intelligent transportation systems,Al-Sultan S.,2013-01-01,62,4264-4275,10.1109/TVT.2013.2263400,SCOPUS_ID:84888035580
623,Estimating safety effects of pavement management factors utilizing Bayesian random effect models.,Jiang X.,2013-01-01,14,766-775,10.1080/15389588.2012.756582,SCOPUS_ID:84888385330
624,Complexity analysis of EEG data during rest state and visual stimulus,Mumtaz W.,2012-11-19,7663 LNCS,84-91,10.1007/978-3-642-34475-6_11,SCOPUS_ID:84869037256
